5944,Jiwani Airport,Jiwani,Pakistan,JIW,OPJI,5,N,Asia/Karachi
5945,Hyderabad Airport,Hyderabad,Pakistan,HDD,OPKD,5,N,Asia/Karachi
5946,Khuzdar Airport,Khuzdar,Pakistan,KDD,OPKH,5,N,Asia/Karachi
5947,Ormara Airport,Ormara Raik,Pakistan,ORW,OPOR,5,N,Asia/Karachi
5948,Parachinar Airport,Parachinar,Pakistan,PAJ,OPPC,5,N,Asia/Karachi
5949,Skardu Airport,Skardu,Pakistan,KDU,OPSD,5,N,Asia/Karachi
5950,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,OPSN,5,N,Asia/Karachi
5951,Turbat International Airport,Turbat,Pakistan,TUK,OPTU,5,N,Asia/Karachi
5952,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,3,U,Asia/Baghdad
5953,Kamishly Airport,Kamishly,Syria,KAC,OSKL,2,E,Asia/Damascus
5954,Sayun International Airport,Sayun Intl,Yemen,GXF,OYSY,3,U,Asia/Aden
5959,Adak Airport,Adak Island,United States,ADK,PADK,-10,A,America/Adak
5960,Gustavus Airport,Gustavus,United States,GST,PAGS,-9,A,America/Anchorage
5961,Skagway Airport,Skagway,United States,SGY,PAGY,-9,A,America/Anchorage
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,-9,A,America/Anchorage
5963,Haines Airport,Haines,United States,HNS,PAHN,-9,A,America/Anchorage
5964,Kalskag Airport,Kalskag,United States,KLG,PALG,-9,A,America/Anchorage
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,-9,A,America/Anchorage
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,-9,A,America/Anchorage
5967,Aniak Airport,Aniak,United States,ANI,PANI,-9,A,America/Anchorage
5968,Chevak Airport,Chevak,United States,VAK,PAVA,-9,A,America/Anchorage
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,-9,A,America/Anchorage
5982,Balimo Airport,Balimo,Papua New Guinea,OPU,AYBM,10,U,Pacific/Port_Moresby
5986,Baimuru Airport,Baimuru,Papua New Guinea,VMU,AYBA,10,U,Pacific/Port_Moresby
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,-10,A,Pacific/Honolulu
5990,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,PKMA,12,U,Pacific/Majuro
5991,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,8,U,Asia/Taipei
5992,Hengchun Airport,Hengchun,Taiwan,HCN,RCKW,8,U,Asia/Taipei
5993,Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT,8,U,Asia/Taipei
5994,Kushiro Airport,Kushiro,Japan,KUH,RJCK,9,U,Asia/Tokyo
5995,Okadama Airport,Sapporo,Japan,OKD,RJCO,9,U,Asia/Tokyo
5996,Saga Airport,Saga,Japan,HSG,RJFS,9,N,Asia/Tokyo
5997,Nagoya Airport,Nagoya,Japan,NKM,RJNA,9,U,Asia/Tokyo
5998,Iwami Airport,Iwami,Japan,IWJ,RJOW,9,U,Asia/Tokyo
5999,Fukushima Airport,Fukushima,Japan,FKS,RJSF,9,U,Asia/Tokyo
6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,9,U,Asia/Tokyo
6001,Shonai Airport,Shonai,Japan,SYO,RJSY,9,U,Asia/Tokyo
6002,Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ,9,U,Asia/Tokyo
6003,Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,9,U,Asia/Seoul
6004,Mokpo Heliport,Mokpo,South Korea,MPK,RKJM,9,U,Asia/Seoul
6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,9,U,Asia/Seoul
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,9,U,Asia/Seoul
6007,Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,9,U,Asia/Seoul
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,9,U,Asia/Seoul
6009,Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,8,N,Asia/Manila
6010,Cuyo Airport,Cuyo,Philippines,CYU,RPLO,8,N,Asia/Manila
6011,Rajah Buayan Air Base,General Santos City,Philippines,\N,RPMB,8,N,Asia/Manila
6012,Camiguin Airport,Camiguin,Philippines,CGM,RPMH,8,N,Asia/Manila
6013,Jolo Airport,Jolo,Philippines,JOL,RPMJ,8,N,Asia/Manila
6014,Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,RPMN,8,N,Asia/Manila
6016,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,8,N,Asia/Manila
6017,Tandag Airport,Tandag,Philippines,TDG,RPMW,8,N,Asia/Manila
6018,Naga Airport,Naga,Philippines,WNP,RPUN,8,N,Asia/Manila
6019,Basco Airport,Basco,Philippines,BSO,RPUO,8,N,\N
6020,San Fernando Airport,San Fernando,Philippines,SFE,RPUS,8,N,Asia/Manila
6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,8,N,Asia/Manila
6022,Virac Airport,Virac,Philippines,VRC,RPUV,8,N,Asia/Manila
6023,Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,8,N,Asia/Manila
6024,Catarman National Airport,Catarman,Philippines,CRM,RPVF,8,N,Asia/Manila
6025,Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,8,N,Asia/Manila
6026,Roxas Airport,Roxas City,Philippines,RXS,RPVR,8,N,Asia/Manila
6027,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-3,N,America/Argentina/Salta
6028,Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-3,N,America/Argentina/Rio_Gallegos
6029,Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,SAVN,-3,N,America/Argentina/Salta
6030,Lago Argentino Airport,El Calafate,Argentina,ING,SAWA,-3,N,America/Argentina/Rio_Gallegos
6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-3,N,America/Argentina/Rio_Gallegos
6032,Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-3,N,America/Buenos_Aires
6033,Necochea Airport,Necochea,Argentina,NEC,SAZO,-3,N,America/Buenos_Aires
6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-3,S,America/Fortaleza
6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-3,S,America/Fortaleza
6037,Macaé Airport,Macaé,Brazil,MEA,SBME,-3,S,America/Sao_Paulo
6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-3,S,America/Sao_Paulo
6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-3,S,America/Fortaleza
6040,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-3,S,America/Sao_Paulo
6041,Toledo Airport,Toledo,Brazil,TOW,SBTD,-3,S,America/Sao_Paulo
6042,Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-4,S,America/Santiago
6043,Pucón Airport,Pucon,Chile,ZPC,SCPC,-4,S,America/Santiago
6044,Sorocaba Airport,Sorocaba,Brazil,SOD,SDCO,-3,S,America/Sao_Paulo
6045,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-6,U,Pacific/Galapagos
6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-5,U,America/Guayaquil
6047,General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,-5,U,America/Guayaquil
6048,Port Stanley Airport,Stanley,Falkland Islands,PSY,SFAL,-3,U,Atlantic/Stanley
6049,Santa Ana Airport,Cartago,Colombia,CRC,SKGO,-5,U,America/Bogota
6050,La Jagua Airport,Garzón,Colombia,\N,SKGZ,-5,U,America/Bogota
6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-5,U,America/Bogota
6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-5,U,America/Bogota
6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,-5,U,America/Bogota
6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,-5,U,America/Bogota
6055,El Yopal Airport,Yopal,Colombia,EYP,SKYP,-5,U,America/Bogota
6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-4,U,America/La_Paz
6057,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR,-4,U,America/La_Paz
6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-4,U,America/La_Paz
6059,Reyes Airport,Reyes,Bolivia,REY,SLRY,-4,U,America/La_Paz
6060,Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,SLSB,-4,U,America/La_Paz
6061,Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO,-3,U,America/Paramaribo
6062,Mucuri Airport,Mucuri,Brazil,MVS,SNMU,-3,S,America/Fortaleza
6065,Caballococha Airport,Caballococha,Peru,\N,SPBC,-5,U,America/Lima
6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-5,U,America/Lima
6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-5,U,America/Lima
6068,Maria Reiche Neuman Airport,Nazca,Peru,NZC,SPZA,-5,U,America/Lima
6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-3,S,America/Sao_Paulo
6070,El Jagüel / Punta del Este Airport,Maldonado,Uruguay,\N,SUPE,-3,S,America/Montevideo
6071,Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS,-4,U,America/Caracas
6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,-4,U,America/Caracas
6073,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-4,S,America/Boa_Vista
6074,Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,-4,U,America/Antigua
6075,La Désirade Airport,Grande Anse,Guadeloupe,DSD,TFFA,-4,U,America/Guadeloupe
6076,Baillif Airport,Basse Terre,Guadeloupe,BBR,TFFB,-4,U,America/Guadeloupe
6077,St-François Airport,St-François,Guadeloupe,SFC,TFFC,-4,U,America/Guadeloupe
6078,Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM,-4,U,America/Guadeloupe
6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,-4,U,America/St_Kitts
6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,-4,U,America/Tortola
6081,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,TVSB,-4,U,America/St_Vincent
6082,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,TVSU,-4,U,America/St_Vincent
6083,Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,6,U,Asia/Qyzylorda
6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,6,U,Asia/Qyzylorda
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,6,U,Asia/Qyzylorda
6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,6,U,Asia/Qyzylorda
6088,Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,6,U,Asia/Qyzylorda
6089,Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,4,E,Asia/Baku
6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,4,E,Asia/Baku
6091,Chulman Airport,Neryungri,Russia,NER,UELL,9,N,Asia/Yakutsk
6092,Polyarny Airport,Yakutia,Russia,PYJ,UERP,9,N,Asia/Yakutsk
6093,Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,11,N,Asia/Srednekolymsk
6094,Cherskiy Airport,Cherskiy,Russia,CYX,UESS,11,N,Asia/Srednekolymsk
6095,Tiksi Airport,Tiksi,Russia,IKS,UEST,9,N,Asia/Yakutsk
6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,10,N,Asia/Vladivostok
6098,Ugolny Airport,Anadyr,Russia,DYR,UHMA,12,N,Asia/Anadyr
6099,Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,10,N,Asia/Vladivostok
6100,Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE,UJAP,12,U,Pacific/Majuro
6101,Mariupol International Airport,Mariupol International,Ukraine,MPW,UKCM,2,E,Europe/Kiev
6102,Luhansk International Airport,Lugansk,Ukraine,VSG,UKCW,2,E,Europe/Kiev
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,2,E,Europe/Kiev
6104,Kryvyi Rih International Airport,Krivoy Rog,Ukraine,KWG,UKDR,2,E,Europe/Kiev
6105,Kharkiv International Airport,Kharkov,Ukraine,HRK,UKHH,2,E,Europe/Kiev
6106,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,2,E,Europe/Kiev
6107,Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,UKLN,2,E,Europe/Kiev
6108,Rivne International Airport,Rivne,Ukraine,RWN,UKLR,2,E,Europe/Kiev
6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,2,E,Europe/Kiev
6110,Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,3,N,Europe/Moscow
6111,Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,3,N,Europe/Moscow
6112,Amderma Airport,Amderma,Russia,AMV,ULDD,3,N,Europe/Moscow
6113,Kotlas Airport,Kotlas,Russia,KSZ,ULKK,3,N,Europe/Moscow
6114,Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,3,N,Europe/Moscow
6115,Hrodna Airport,Hrodna,Belarus,GNA,UMMG,3,E,Europe/Minsk
6116,Mogilev Airport,Mogilev,Belarus,MVQ,UMOO,3,E,Europe/Minsk
6117,Yeniseysk Airport,Yeniseysk,Russia,EIE,UNII,7,N,Asia/Krasnoyarsk
6118,Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,7,N,Asia/Krasnoyarsk
6119,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,7,N,Asia/Krasnoyarsk
6120,Khatanga Airport,Khatanga,Russia,HTG,UOHH,7,N,Asia/Krasnoyarsk
6121,Igarka Airport,Igarka,Russia,IAA,UOII,7,N,Asia/Krasnoyarsk
6122,Khankala Air Base,Grozny,Russia,\N,URMG,3,N,Europe/Moscow
6123,Nalchik Airport,Nalchik,Russia,NAL,URMN,3,N,Europe/Moscow
6124,Beslan Airport,Beslan,Russia,OGZ,URMO,3,N,Europe/Moscow
6125,Elista Airport,Elista,Russia,ESL,URWI,3,N,Europe/Moscow
6126,Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,-9,A,America/Anchorage
6128,Mercer County Airport,Bluefield,United States,BLF,KBLF,-5,A,America/New_York
6130,Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,-6,A,America/Chicago
6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,-8,A,America/Los_Angeles
6134,Akutan Seaplane Base,Akutan,United States,KQA,KQA,-9,A,America/Anchorage
6136,Lopez Island Airport,Lopez,United States,LPS,S31,-8,A,America/Los_Angeles
6137,Salekhard Airport,Salekhard,Russia,SLY,USDD,5,N,Asia/Yekaterinburg
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,5,N,Asia/Yekaterinburg
6139,Nyagan Airport,Nyagan,Russia,NYA,USHN,5,N,Asia/Yekaterinburg
6140,Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,5,N,Asia/Yekaterinburg
6141,Izhevsk Airport,Izhevsk,Russia,IJK,USII,4,N,Europe/Samara
6142,Pobedilovo Airport,Kirov,Russia,KVX,USKK,3,N,Europe/Moscow
6143,Nadym Airport,Nadym,Russia,NYM,USMM,5,N,Asia/Yekaterinburg
6144,Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,5,N,Asia/Yekaterinburg
6145,Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,5,N,Asia/Yekaterinburg
6146,Kurgan Airport,Kurgan,Russia,KRO,USUU,5,N,Asia/Yekaterinburg
6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,5,U,Asia/Dushanbe
6148,Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,5,U,Asia/Samarkand
6149,Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,5,U,Asia/Samarkand
6150,Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,5,U,Asia/Samarkand
6151,Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,5,U,Asia/Samarkand
6152,Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,5,U,Asia/Samarkand
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,5,U,Asia/Samarkand
6154,Termez Airport,Termez,Uzbekistan,TMJ,UTST,5,U,Asia/Samarkand
6155,Staroselye Airport,Rybinsk,Russia,RYB,UUBK,3,N,Europe/Moscow
6156,Belgorod International Airport,Belgorod,Russia,EGO,UUOB,3,N,Europe/Moscow
6157,Kursk East Airport,Kursk,Russia,URS,UUOK,3,N,Europe/Moscow
6158,Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,3,N,Europe/Moscow
6159,Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,3,N,Europe/Moscow
6160,Bugulma Airport,Bugulma,Russia,UUA,UWKB,3,N,Europe/Moscow
6161,Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,UWKJ,3,N,Europe/Moscow
6162,Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,3,N,Europe/Moscow
6163,Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,UWLW,4,N,Europe/Samara
6164,Orsk Airport,Orsk,Russia,OSW,UWOR,5,N,Asia/Yekaterinburg
6165,Penza Airport,Penza,Russia,PEZ,UWPP,3,N,Europe/Moscow
6166,Saransk Airport,Saransk,Russia,SKX,UWPS,3,N,Europe/Moscow
6167,Balakovo Airport,Balakovo,Russia,BWO,UWSB,3,N,Europe/Moscow
6168,Hubli Airport,Hubli,India,HBX,VAHB,5.5,N,Asia/Calcutta
6169,Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.5,U,Asia/Colombo
6170,Weerawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,5.5,U,Asia/Colombo
6171,Battambang Airport,Battambang,Cambodia,BBM,VDBG,7,U,Asia/Phnom_Penh
6172,Shillong Airport,Shillong,India,SHL,VEBI,5.5,N,Asia/Calcutta
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,5.5,N,Asia/Calcutta
6174,Dimapur Airport,Dimapur,India,DMU,VEMR,5.5,N,Asia/Calcutta
6175,Tezpur Airport,Tezpur,India,TEZ,VETZ,5.5,N,Asia/Calcutta
6176,Barisal Airport,Barisal,Bangladesh,BZL,VGBR,6,U,Asia/Dhaka
6177,Ban Huoeisay Airport,Huay Xai,Laos,HOE,VLHS,7,N,Asia/Vientiane
6179,Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,5.75,N,Asia/Katmandu
6180,Bhadrapur Airport,Chandragarhi,Nepal,BDP,VNCG,5.75,N,Asia/Katmandu
6181,Meghauli Airport,Meghauli,Nepal,MEY,VNMG,5.75,N,Asia/Katmandu
6182,Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,5.75,N,Asia/Katmandu
6183,Gan International Airport,Gan Island,Maldives,GAN,VRMG,5,U,Indian/Maldives
6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,5,U,Indian/Maldives
6185,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,5,U,Indian/Maldives
6186,Mae Sot Airport,Tak,Thailand,MAQ,VTPM,7,U,Asia/Bangkok
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,7,U,Asia/Saigon
6188,Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,7,U,Asia/Saigon
6189,Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,7,U,Asia/Saigon
6190,Co Ong Airport,Conson,Vietnam,VCS,VVCS,7,U,Asia/Saigon
6191,Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,7,U,Asia/Saigon
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,7,U,Asia/Saigon
6193,Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,7,U,Asia/Saigon
6194,Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,7,U,Asia/Saigon
6195,Vinh Airport,Vinh,Vietnam,VII,VVVH,7,U,Asia/Saigon
6196,Banmaw Airport,Banmaw,Burma,BMO,VYBM,6.5,U,Asia/Rangoon
6197,Dawei Airport,Dawei,Burma,TVY,VYDW,6.5,U,Asia/Rangoon
6198,Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,6.5,U,Asia/Rangoon
6199,Loikaw Airport,Loikaw,Burma,LIW,VYLK,6.5,U,Asia/Rangoon
6200,Mawlamyine Airport,Mawlamyine,Burma,MNU,VYMM,6.5,U,Asia/Rangoon
6201,Pathein Airport,Pathein,Burma,BSX,VYPN,6.5,U,Asia/Rangoon
6202,Pakhokku Airport,Pakhokku,Burma,PKK,VYPU,6.5,U,Asia/Rangoon
6203,Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,8,N,Asia/Makassar
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,8,N,Asia/Makassar
6205,Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,WAJB,9,N,Asia/Jayapura
6206,Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,WAJS,9,N,Asia/Jayapura
6207,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,8,N,Asia/Makassar
6208,Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,WALJ,8,N,Asia/Makassar
6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,8,N,Asia/Makassar
6210,Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,8,N,Asia/Makassar
6211,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,7,N,Asia/Jakarta
6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,9,N,Asia/Jayapura
6213,Mali Airport,Alor Island,Indonesia,ARD,WATM,8,N,Asia/Makassar
6214,Belaga Airport,Belaga,Malaysia,BLG,WBGC,8,N,Asia/Kuala_Lumpur
6215,Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,8,N,Asia/Kuala_Lumpur
6216,Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,8,N,Asia/Kuala_Lumpur
6217,Mukah Airport,Mukah,Malaysia,MKM,WBGK,8,N,Asia/Kuala_Lumpur
6218,Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,8,N,Asia/Kuala_Lumpur
6219,Lawas Airport,Lawas,Malaysia,LWY,WBGW,8,N,Asia/Kuala_Lumpur
6220,Bario Airport,Bario,Malaysia,BBN,WBGZ,8,N,Asia/Kuala_Lumpur
6221,Tomanggong Airport,Tomanggong,Malaysia,TMG,WBKM,8,N,Asia/Kuala_Lumpur
6222,Kudat Airport,Kudat,Malaysia,KUD,WBKT,8,N,Asia/Kuala_Lumpur
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,7,N,Asia/Jakarta
6224,Halim Perdanakusuma International Airport,Jakarta,Indonesia,HLP,WIHH,7,N,Asia/Jakarta
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,7,N,Asia/Jakarta
6226,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,WIOP,7,N,Asia/Jakarta
6227,Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,SQG,WIOS,7,N,Asia/Jakarta
6228,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,WIPQ,7,N,Asia/Jakarta
6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,7,N,Asia/Jakarta
6230,Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,8,N,Asia/Kuala_Lumpur
6232,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,8,N,Asia/Makassar
6233,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,8,N,Asia/Makassar
6234,Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,8,N,Asia/Makassar
6235,Albany Airport,Albany,Australia,ALH,YABA,8,O,Australia/Perth
6236,Argyle Airport,Argyle,Australia,GYL,YARG,8,O,Australia/Perth
6237,Aurukun Airport,Aurukun,Australia,AUU,YAUR,10,O,Australia/Brisbane
6238,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,10,O,Australia/Brisbane
6239,Badu Island Airport,Badu Island,Australia,BDD,YBAU,10,O,Australia/Brisbane
6240,Birdsville Airport,Birdsville,Australia,BVI,YBDV,10,O,Australia/Brisbane
6241,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,9.5,O,Australia/Adelaide
6242,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,10,O,Australia/Brisbane
6243,Bedourie Airport,Bedourie,Australia,BEU,YBIE,10,O,Australia/Brisbane
6244,Bourke Airport,Bourke,Australia,BRK,YBKE,10,O,Australia/Sydney
6245,Burketown Airport,Burketown,Australia,BUC,YBKT,10,O,Australia/Brisbane
6246,Boigu Airport,Boigu,Australia,GIC,YBOI,10,O,Australia/Brisbane
6247,Oakey Airport,Oakey,Australia,OKY,YBOK,10,O,Australia/Brisbane
6248,Boulia Airport,Boulia,Australia,BQL,YBOU,10,O,Australia/Brisbane
6249,Bathurst Airport,Bathurst,Australia,BHS,YBTH,10,O,Australia/Sydney
6250,Blackwater Airport,Blackwater,Australia,BLT,YBTR,10,O,Australia/Brisbane
6251,Carnarvon Airport,Carnarvon,Australia,CVQ,YCAR,8,O,Australia/Perth
6252,Cobar Airport,Cobar,Australia,CAZ,YCBA,10,O,Australia/Sydney
6253,Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,9.5,O,Australia/Adelaide
6254,Coconut Island Airport,Coconut Island,Australia,CNC,YCCT,10,O,Australia/Brisbane
6255,Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,10,O,Australia/Brisbane
6256,Ceduna Airport,Ceduna,Australia,CED,YCDU,9.5,O,Australia/Adelaide
6257,Cooktown Airport,Cooktown,Australia,CTN,YCKN,10,O,Australia/Brisbane
6258,Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,10,O,Australia/Brisbane
6259,Coonamble Airport,Coonamble,Australia,CNB,YCNM,10,O,Australia/Sydney
6260,Coen Airport,Coen,Australia,CUQ,YCOE,10,O,Australia/Brisbane
6261,Cooma Snowy Mountains Airport,Cooma,Australia,OOM,YCOM,10,O,Australia/Sydney
6262,Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,10,O,Australia/Brisbane
6263,Darnley Island Airport,Darnley Island,Australia,NLF,YDNI,10,O,Australia/Brisbane
6264,Devonport Airport,Devonport,Australia,DPO,YDPO,10,O,Australia/Melbourne
